short_id,config_id,arch_str,depth,width_sum,activation,optimizer,loss_fn,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0314,256x256x128_gelu_adamw_lr0.02_wd0.005_do0.1_bs32_ns0_lossmse,256x256x128,3,640,gelu,adamw,mse,0.02,0.005,0.1,32,0.0,,,,20.30210698190944,1.1580566266403007,13.069073358506486,7.233033623402953,78.2,18.402917160553706,21.308218809760582,15.494553327560425
C0049,128x128x64_gelu_adamw_lr0.005_wd0.1_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.1,0.0,32,0.0,,,,20.302496041358967,0.9481848850209915,14.706429981571464,5.596066059787503,43.0,18.864650336369344,21.039658613574197,12.95863962173462
C0202,256x128x64_gelu_adamw_lr0.005_wd0.001_do0.1_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.005,0.001,0.1,32,0.0,,,,20.304280562772203,0.6895328742069887,14.86035658761279,5.443923975159413,52.4,19.477917234335973,21.026811419621303,23.201676607131958
C0141,128x128x128_gelu_adamw_lr0.01_wd0.001_do0_bs32_ns0_lossmse,128x128x128,3,384,gelu,adamw,mse,0.01,0.001,0.0,32,0.0,,,,20.30725512924475,0.9708577617721218,13.317313151966081,6.98994197727867,37.0,18.751629523604883,21.19232780573101,11.250779151916504
C0313,256x256x128_gelu_adamw_lr0.02_wd0.005_do0_bs32_ns0_lossmse,256x256x128,3,640,gelu,adamw,mse,0.02,0.005,0.0,32,0.0,,,,20.31459950044959,0.7754187807872348,14.0294020218133,6.285197478636288,42.0,19.6381112480726,21.280642727544056,8.264383316040039
C0064,128x128x64_gelu_adamw_lr0.01_wd0.005_do0.1_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.01,0.005,0.1,32,0.0,,,,20.318078711876332,1.0342829045363198,14.639831545523833,5.678247166352499,48.6,18.755626703449337,21.282664207566263,19.30254888534546
C0212,256x128x64_gelu_adamw_lr0.008_wd0.001_do0.1_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.008,0.001,0.1,32,0.0,,,,20.320944994847537,0.5873322369664471,13.13447343170364,7.186471563143897,63.6,19.598194469623458,21.116584526330605,27.10879421234131
C0147,128x128x128_gelu_adamw_lr0.01_wd0.05_do0_bs32_ns0_lossmse,128x128x128,3,384,gelu,adamw,mse,0.01,0.05,0.0,32,0.0,,,,20.32465868481367,0.8055254962484213,15.583336058446843,4.741322626366827,28.8,19.10026102728287,21.322672899714274,9.630635023117065
C0082,128x128x128_gelu_adam_lr0.005_wd0.001_do0.1_bs32_ns0_lossmse,128x128x128,3,384,gelu,adam,mse,0.005,0.001,0.1,32,0.0,,,,20.324753441170373,0.5247549909771225,16.657322594204036,3.6674308469663366,66.6,19.507867561207256,20.928605517800236,29.84206223487854
C0056,128x128x64_gelu_adamw_lr0.008_wd0.01_do0.1_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.008,0.01,0.1,32,0.0,,,,20.326005300850518,1.3508128169972222,14.8102271830729,5.515778117777618,50.6,18.321139197865612,21.68790948632365,44.73563075065613
