short_id,config_id,arch_str,depth,width_sum,activation,optimizer,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0169,32x16_tanh_adam_lr0.005_wd0.001_do0_bs32_ns0,32x16,2,48,tanh,adam,0.005,0.001,0.0,32,0.0,,,,21.95216738740122,0.8435890355785663,20.205900733343423,1.7462666540577985,81.0,20.984986252648877,23.195437973956746,8.08652663230896
C0295,32x16x8_relu_adam_lr0.005_wd0.001_do0_bs32_ns0,32x16x8,3,56,relu,adam,0.005,0.001,0.0,32,0.0,,,,21.98388625774363,1.199728793288085,20.538850563829037,1.445035693914594,72.4,20.19714355452569,23.220932359945017,8.549551963806152
C0313,32x16x8_tanh_adam_lr0.005_wd0.001_do0_bs32_ns0,32x16x8,3,56,tanh,adam,0.005,0.001,0.0,32,0.0,,,,22.160299044013627,0.5808848488983335,20.365480689185926,1.7948183548277008,65.4,21.195983237578897,22.72629536366413,7.5876452922821045
C0151,32x16_relu_adam_lr0.005_wd0.001_do0_bs32_ns0,32x16,2,48,relu,adam,0.005,0.001,0.0,32,0.0,,,,22.201804233784657,1.1088662477508588,21.303164086287598,0.8986401474970585,50.4,20.398424951702946,23.409559221861986,5.373275279998779
C0415,32x16x8_tanh_nesterov_lr0.05_wd0.001_do0_bs32_ns0_momentum0.9_nesterovTrue,32x16x8,3,56,tanh,nesterov,0.05,0.001,0.0,32,0.0,0.9,True,,22.323880941246898,1.4707204101513176,20.62323227883136,1.7006486624155386,79.2,20.65585855187894,24.21348732503395,7.242449522018433
C0362,32x16x8_tanh_sgd_lr0.05_wd0.001_do0_bs32_ns0_momentum0.9,32x16x8,3,56,tanh,sgd,0.05,0.001,0.0,32,0.0,0.9,,,22.33921341196734,0.7605048645436211,20.72846526160769,1.610748150359651,74.0,21.343700566598773,23.092675929545408,6.501561880111694
C0001,32_relu_adam_lr0.05_wd0.001_do0_bs32_ns0,32,1,32,relu,adam,0.05,0.001,0.0,32,0.0,,,,22.45722861474662,1.2303288743895158,21.267192768663,1.1900358460836173,61.4,20.351261710316912,23.546232876492414,4.360270023345947
C0109,32_relu_nesterov_lr0.05_wd0.001_do0_bs32_ns0_momentum0.9_nesterovTrue,32,1,32,relu,nesterov,0.05,0.001,0.0,32,0.0,0.9,True,,22.52193760041154,0.9123818844988147,21.11575597746401,1.406181622947532,44.4,20.928551486878074,23.16967358748189,1.7677242755889893
C0163,32x16_tanh_adam_lr0.05_wd0.001_do0_bs32_ns0,32x16,2,48,tanh,adam,0.05,0.001,0.0,32,0.0,,,,22.58311565373005,0.9789326230794339,21.313043303994693,1.2700723497353579,84.4,21.820119459576915,23.849840289655894,7.874299764633179
C0274,32x16_tanh_nesterov_lr0.05_wd0.005_do0_bs32_ns0_momentum0.9_nesterovTrue,32x16,2,48,tanh,nesterov,0.05,0.005,0.0,32,0.0,0.9,True,,22.60627643457793,0.5027791407141162,21.76855321282883,0.8377232217490977,53.0,21.950735020066666,23.24782149686046,4.205883026123047
C0299,32x16x8_relu_adam_lr0.005_wd0.005_do0_bs128_ns0,32x16x8,3,56,relu,adam,0.005,0.005,0.0,128,0.0,,,,22.685635328010516,0.6022427364513194,21.703863845800647,0.9817714822098687,106.4,21.95093170370643,23.485859281511882,5.574198246002197
C0172,32x16_tanh_adam_lr0.005_wd0.005_do0_bs32_ns0,32x16,2,48,tanh,adam,0.005,0.005,0.0,32,0.0,,,,22.705627869432877,0.829548723459581,21.73675811221542,0.9688697572174583,66.8,21.547458446301583,23.86757116293173,7.020355224609375
C0182,32x16_relu_sgd_lr0.05_wd0.001_do0_bs32_ns0_momentum0.9,32x16,2,48,relu,sgd,0.05,0.001,0.0,32,0.0,0.9,,,22.73369092198314,0.22910404722162606,21.737858542344405,0.9958323796387347,55.2,22.528892913296225,23.022628639297658,4.788139820098877
C0038,32_relu_sgd_lr0.05_wd0.001_do0_bs32_ns0_momentum0.9,32,1,32,relu,sgd,0.05,0.001,0.0,32,0.0,0.9,,,22.75230623789415,1.159043843238237,21.36756896561216,1.3847372722819884,43.2,20.693169655722393,23.491998291509493,1.744798183441162
C0019,32_tanh_adam_lr0.05_wd0.001_do0_bs32_ns0,32,1,32,tanh,adam,0.05,0.001,0.0,32,0.0,,,,22.764015846781103,0.6902672250256182,21.7387758953961,1.0252399513850037,44.0,21.909493088478786,23.745174838910735,3.6878879070281982
C0271,32x16_tanh_nesterov_lr0.05_wd0.001_do0_bs32_ns0_momentum0.9_nesterovTrue,32x16,2,48,tanh,nesterov,0.05,0.001,0.0,32,0.0,0.9,True,,22.82735225603301,1.002751024800771,21.226983120786674,1.6003691352463356,58.8,21.53560770243869,24.126466159635832,4.71338963508606
C0316,32x16x8_tanh_adam_lr0.005_wd0.005_do0_bs32_ns0,32x16x8,3,56,tanh,adam,0.005,0.005,0.0,32,0.0,,,,22.832124457276638,1.5026850355528234,21.46886683172294,1.3632576255536968,71.8,21.503728107359706,25.39207770189288,7.898810386657715
C0256,32x16_relu_nesterov_lr0.05_wd0.005_do0_bs32_ns0_momentum0.9_nesterovTrue,32x16,2,48,relu,nesterov,0.05,0.005,0.0,32,0.0,0.9,True,,22.91180576928493,1.12850045649593,21.98129556634203,0.930510202942898,48.6,21.730585436201373,24.58382697488974,3.978045701980591
