short_id,config_id,arch_str,depth,width_sum,activation,optimizer,loss_fn,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0138,256x128x64_gelu_adam_lr0.01_wd0.001_do0.2_bs32_ns0_lossmse,256x128x64,3,448,gelu,adam,mse,0.01,0.001,0.2,32,0.0,,,,20.30417743423589,0.5297453580249324,17.99665676341628,2.30752067081961,104.4,19.716167243340543,20.90123190563569,22.342508554458618
C0152,256x128x64_gelu_adamw_lr0.005_wd0.001_do0.1_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.005,0.001,0.1,32,0.0,,,,20.304280562772203,0.6895328742069887,14.86035658761279,5.443923975159413,52.4,19.477917234335973,21.026811419621303,13.104439496994019
C0110,128x128x64_gelu_adamw_lr0.01_wd0.005_do0.1_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.01,0.005,0.1,32,0.0,,,,20.318078711876332,1.0342829045363198,14.639831545523833,5.678247166352499,48.6,18.755626703449337,21.282664207566263,11.627463340759277
C0155,256x128x64_gelu_adamw_lr0.005_wd0.005_do0.1_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.005,0.005,0.1,32,0.0,,,,20.32774561032047,0.6756658313513938,14.882357925740859,5.445387684579611,52.4,19.433173464239623,21.03117868012375,13.232288599014282
C0111,128x128x64_gelu_adamw_lr0.01_wd0.005_do0.2_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.01,0.005,0.2,32,0.0,,,,20.328263320634797,0.8399080161760173,14.883666362248494,5.4445969583863025,66.4,19.156122777654247,21.331933839778536,14.590896844863892
C0197,128x32x128_gelu_adam_lr0.01_wd0.001_do0.1_bs32_ns0_lossmse,128x32x128,3,288,gelu,adam,mse,0.01,0.001,0.1,32,0.0,,,,20.33423081773371,0.6787867392224913,18.14315798977857,2.191072827955143,91.2,19.562022561238297,21.27317985641265,18.243229150772095
C0158,256x128x64_gelu_adamw_lr0.005_wd0.01_do0.1_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.005,0.01,0.1,32,0.0,,,,20.336403137529853,0.648389439053392,14.914997926873705,5.4214052106561486,52.4,19.50310037612997,21.05133725208463,13.137197732925415
C0177,256x128x64_gelu_adamw_lr0.01_wd0.05_do0.2_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.01,0.05,0.2,32,0.0,,,,20.34325055037909,0.5751879571862536,15.52815817511187,4.81509237526722,78.4,19.6202705130599,21.154900947008663,18.275888204574585
C0236,128x32x128_gelu_adamw_lr0.01_wd0.05_do0.1_bs32_ns0_lossmse,128x32x128,3,288,gelu,adamw,mse,0.01,0.05,0.1,32,0.0,,,,20.349030702292243,0.6476736161136388,15.606208521048066,4.742822181244177,81.2,19.458645841437832,20.9024534204462,17.442533016204834
C0098,128x128x64_gelu_adamw_lr0.005_wd0.01_do0.1_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.01,0.1,32,0.0,,,,20.36042899341148,0.7543030144264792,15.238709969420094,5.121719023991387,50.6,19.3224683801267,21.075129596219313,12.131007194519043
