short_id,config_id,arch_str,depth,width_sum,activation,optimizer,loss_fn,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0118,256x128x64_gelu_adamw_lr0.01_wd0.05_do0_bs32_ns0_lossmee,256x128x64,3,448,gelu,adamw,mee,0.01,0.05,0.0,32,0.0,,,,21.227331293436293,0.9588109560529834,16.982057997779645,4.245273295656649,22.4,19.787646242198548,21.903237338896446,5.5566980838775635
C0114,256x128x64_gelu_adamw_lr0.01_wd0.005_do0_bs32_ns0_lossmee,256x128x64,3,448,gelu,adamw,mee,0.01,0.005,0.0,32,0.0,,,,21.259277914796122,1.0897812169354975,16.404492856982174,4.854785057813949,22.4,19.676261627550037,22.429209945889585,5.521848678588867
C0112,256x128x64_gelu_adamw_lr0.01_wd0.001_do0_bs32_ns0_lossmee,256x128x64,3,448,gelu,adamw,mee,0.01,0.001,0.0,32,0.0,,,,21.294707368054027,1.156274425696963,16.622195909829077,4.67251145822495,22.6,19.575685096343523,22.350858946607485,5.57683253288269
C0116,256x128x64_gelu_adamw_lr0.01_wd0.01_do0_bs32_ns0_lossmee,256x128x64,3,448,gelu,adamw,mee,0.01,0.01,0.0,32,0.0,,,,21.299259999169788,1.0238108351768234,16.47277386146772,4.826486137702069,23.0,20.15767757082682,22.239622664840944,5.6268815994262695
C0064,256x128x64_gelu_adam_lr0.005_wd0.005_do0_bs32_ns0_lossmee,256x128x64,3,448,gelu,adam,mee,0.005,0.005,0.0,32,0.0,,,,21.373110317865823,0.5673127089878742,19.712683866753427,1.6604264511123965,31.2,20.8943543054141,22.326775938518416,6.917498588562012
C0013,128x128x64_gelu_adam_lr0.003_wd0.005_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adam,mse,0.003,0.005,0.0,32,0.0,,,,21.63747738875245,0.7437811753440878,20.634111225544824,1.0033661632076267,23.4,20.4232579063113,22.354830419137976,4.8392417430877686
C0073,256x128x64_gelu_adam_lr0.003_wd0.005_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adam,mse,0.003,0.005,0.0,32,0.0,,,,21.640207967891836,0.6592108218898745,20.441043613557433,1.1991643543344033,28.2,20.817134200865986,22.41539111118757,6.461584568023682
C0024,128x128x64_gelu_adam_lr0.01_wd0.005_do0_bs32_ns0_lossmee,128x128x64,3,320,gelu,adam,mee,0.01,0.005,0.0,32,0.0,,,,21.80033050892039,0.8128706073929663,20.839023994871432,0.9613065140489567,31.8,20.707788090423524,22.553972585080736,6.4741902351379395
C0003,128x128x64_gelu_adam_lr0.005_wd0.005_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adam,mse,0.005,0.005,0.0,32,0.0,,,,21.846100515898996,0.6146266111078621,21.174868983782304,0.6712315321166926,20.0,20.765011439312758,22.28741246114469,2.847311019897461
C0084,256x128x64_gelu_adam_lr0.01_wd0.005_do0_bs32_ns0_lossmee,256x128x64,3,448,gelu,adam,mee,0.01,0.005,0.0,32,0.0,,,,21.976016048260966,0.8292417853052771,20.661578482715782,1.3144375655451839,30.2,20.886308609880672,23.202370820427255,7.229413986206055
C0063,256x128x64_gelu_adam_lr0.005_wd0.005_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adam,mse,0.005,0.005,0.0,32,0.0,,,,22.0909547853725,0.5618694716777285,21.104013922582826,0.9869408627896732,24.8,21.49598818653027,23.02314472972935,5.605182647705078
C0023,128x128x64_gelu_adam_lr0.01_wd0.005_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adam,mse,0.01,0.005,0.0,32,0.0,,,,22.09645753441901,1.0087557800236242,21.38746950733278,0.7089880270862281,37.2,20.599757553763954,23.001158900707633,6.9070611000061035
C0016,128x128x64_gelu_adam_lr0.003_wd0.01_do0_bs32_ns0_lossmee,128x128x64,3,320,gelu,adam,mee,0.003,0.01,0.0,32,0.0,,,,22.108626700960947,0.36491969541418073,21.162880780796463,0.9457459201644838,24.6,21.52261499780921,22.38344819366904,5.320967674255371
C0076,256x128x64_gelu_adam_lr0.003_wd0.01_do0_bs32_ns0_lossmee,256x128x64,3,448,gelu,adam,mee,0.003,0.01,0.0,32,0.0,,,,22.292725485095882,0.33893268351735156,21.22642391935306,1.0663015657428225,27.2,21.88617475868086,22.750802223119756,6.340351104736328
C0083,256x128x64_gelu_adam_lr0.01_wd0.005_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adam,mse,0.01,0.005,0.0,32,0.0,,,,22.40967051371185,0.3217830615714398,21.496628227957608,0.9130422857542406,28.4,21.898935868131055,22.731361391700954,6.5684027671813965
C0006,128x128x64_gelu_adam_lr0.005_wd0.01_do0_bs32_ns0_lossmee,128x128x64,3,320,gelu,adam,mee,0.005,0.01,0.0,32,0.0,,,,22.450376245106487,0.41829528143315164,21.859343235893448,0.5910330092130387,27.0,21.73809264910111,22.804564426939642,4.507130861282349
C0015,128x128x64_gelu_adam_lr0.003_wd0.01_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adam,mse,0.003,0.01,0.0,32,0.0,,,,22.499467639932494,0.4725139621205279,21.914979607987824,0.5844880319446695,19.8,21.67999207511425,22.888711498229362,4.382596969604492
C0075,256x128x64_gelu_adam_lr0.003_wd0.01_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adam,mse,0.003,0.01,0.0,32,0.0,,,,22.704436195563105,0.43453620651095176,21.860390744414932,0.8440454511481725,21.2,22.15775536441572,23.16574324852271,5.059265613555908
