short_id,config_id,arch_str,depth,width_sum,activation,optimizer,loss_fn,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0109,128x128x64_selu_adamw_lr0.001_wd0.0001_do0_bs32_ns0_lossmse,128x128x64,3,320,selu,adamw,mse,0.001,0.0001,0.0,32,0.0,,,,21.58167991529128,0.5272032764452773,18.804804729445564,2.7768751858457144,81.2,20.803995527769594,22.285479921859668,11.298201560974121
C0260,128x128x64_selu_radam_lr0.003_wd0.0001_do0_bs32_ns0_losshuber,128x128x64,3,320,selu,radam,huber,0.003,0.0001,0.0,32,0.0,,,,21.582649506430933,0.3022879969346456,18.237780278294288,3.344869228136645,87.2,21.241058874669456,22.061232845908886,17.636093139648438
C0407,256x128x64_selu_adamw_lr0.003_wd0.001_do0_bs32_ns0_losshuber,256x128x64,3,448,selu,adamw,huber,0.003,0.001,0.0,32,0.0,,,,21.58420537567948,0.6308232368902988,17.7670080806342,3.8171972950452826,46.6,20.8735526229272,22.225061006252673,9.590335130691528
C0045,128x128x64_selu_adam_lr0.003_wd0.0001_do0_bs32_ns0_lossmee,128x128x64,3,320,selu,adam,mee,0.003,0.0001,0.0,32,0.0,,,,21.588075287497286,0.8142352935070593,18.27316366764851,3.3149116198487754,46.2,20.686375906308342,22.592041888063697,7.596422433853149
C0046,128x128x64_selu_adam_lr0.003_wd0.001_do0_bs32_ns0_lossmse,128x128x64,3,320,selu,adam,mse,0.003,0.001,0.0,32,0.0,,,,21.593267876659922,0.9308099687581386,18.748930503307754,2.844337373352168,60.8,20.680804988611005,22.67082670792073,8.771997928619385
C0355,256x128x64_elu_adam_lr0.01_wd0.0001_do0_bs32_ns0_lossmse,256x128x64,3,448,elu,adam,mse,0.01,0.0001,0.0,32,0.0,,,,21.59387243762354,0.6971407017837903,18.57941588419855,3.0144565534249885,38.4,20.8667636863241,22.659903096474608,8.600355625152588
C0492,256x128x64_elu_nadam_lr0.001_wd0.001_do0_bs32_ns0_lossmee,256x128x64,3,448,elu,nadam,mee,0.001,0.001,0.0,32,0.0,,,,21.594006618698792,0.9792209230286302,17.9458053007352,3.6482013179635935,79.8,20.568764930817718,22.97009618381088,16.034785985946655
C0208,128x128x64_elu_nadam_lr0.003_wd0.001_do0_bs32_ns0_lossmse,128x128x64,3,320,elu,nadam,mse,0.003,0.001,0.0,32,0.0,,,,21.594147377892895,0.8163368304306992,19.177794929910554,2.416352447982341,49.0,20.637853294723783,22.882729308432157,8.243980407714844
C0500,256x128x64_elu_nadam_lr0.01_wd0.0001_do0_bs32_ns0_losshuber,256x128x64,3,448,elu,nadam,huber,0.01,0.0001,0.0,32,0.0,,,,21.5972303760787,0.3632025629862824,17.437864436768393,4.159365939310305,34.8,21.171157197642657,22.15042889740326,8.403393268585205
C0356,256x128x64_elu_adam_lr0.01_wd0.0001_do0_bs32_ns0_losshuber,256x128x64,3,448,elu,adam,huber,0.01,0.0001,0.0,32,0.0,,,,21.59750622313694,0.6414017137532333,17.836325826332413,3.7611803968045265,30.4,20.659357649739672,22.404559621141107,7.62101674079895
C0120,128x128x64_selu_adamw_lr0.003_wd0.001_do0_bs32_ns0_lossmee,128x128x64,3,320,selu,adamw,mee,0.003,0.001,0.0,32,0.0,,,,21.60214749827932,0.7428633254977537,18.171913084854676,3.4302344134246425,46.6,20.84741680104956,22.368736755164967,7.984679937362671
